F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,Class
-6.81,-3.03,20,6.25,0.76,2.02,-11.16,-38.31,-48.14,-12.74,100,-84.87,5.45,5.97,10.02,False
-216.81,-1.08,20,6.55,-0.7,0.76,-11.04,-42.96,-48.14,-14.48,225,-144.87,14.15,5.02,10.62,True
-306.81,-5.19,20,5.15,-0.26,1.76,-8.82,-41.76,-28.14,-13.42,215,-29.87,8.3,3.63,,False
-270.81,9.3,2,0.85,1.08,-7.82,5.37,-23.4,-22.14,-20.58,52,-27.87,0.43,8.13,,True
-294.81,10.14,2,0.74,0.36,-8.42,3.75,-23.04,-22.14,-20.76,32,-30.87,1.39,9.5,12.31,True
-225.81,9,2,0.04,-0.58,-6.76,1.38,-23.19,-22.14,-25.56,36,-36.87,1.49,13.48,,False
-249.81,7.35,2,0.24,-0.12,-6.14,11.88,-23.25,-26.14,-21.28,49,-31.87,1.62,9.23,,False
-264.81,8.22,2,0.33,3.2,-14.1,5.97,-22.32,-22.14,-29.32,16,-5.87,0.85,10.49,,False
-246.81,21.27,2,0.59,-0.14,-7.26,1.44,-22.35,-22.14,-25.48,4,-24.87,0.3,8.09,10.91,False
-285.81,11.4,2,0.32,2.72,-7.94,3.6,-23.4,-18.14,-23.32,22,-36.87,1.18,10.69,,False
-246.81,7.59,2,0.03,1.22,-10.36,2.64,-23.34,-26.14,-23.24,57,-40.87,1.94,9.59,10.8,False
-261.81,8.43,2,0.32,-0.62,-7.44,9.36,-22.62,-22.14,-27.26,11,-40.87,1.85,8.51,,False
-216.81,16.5,2,0.76,0,-5.86,1.2,-21.75,-26.14,-21.46,33,-31.87,1.13,10.13,,False
-234.81,11.91,2,0.84,0.62,-14.94,5.37,-23.07,-26.14,-24.14,37,-5.87,1.99,9.39,12.32,True
-516.81,-7.62,20,7.05,0.6,5,-15.09,-47.61,-28.14,-11.4,180,-44.87,9.75,2.7,10.21,True
-51.81,-2.04,20,6.15,-2.94,-2.92,-8.52,-37.71,-48.14,-16.3,155,-169.87,13.35,6.09,9.38,False
-321.81,-5.58,20,5.9,-1.68,2.46,-10.95,-47.01,-28.14,-12.66,105,-234.87,10.45,4.31,,True
-441.81,-2.64,20,5.35,0.34,-0.58,-6.63,-39.81,-28.14,-15.26,265,-84.87,14.1,5.91,,False
-330.81,6.96,2,0.85,1.44,-6.32,-0.36,-22.47,-18.14,-20.82,9,-6.87,0.54,8.87,,True
-303.81,11.7,2,0.07,0.32,-5.82,0.78,-23.07,-18.14,-27.96,9,-24.87,1.23,9.25,10.23,False
-396.81,-4.86,20,8.35,0.2,3.6,-11.85,-36.06,-48.14,-12.48,360,-4.87,13.3,4.33,,False
-201.81,9.96,20,6.25,3.28,2.12,-3.12,-40.26,-68.14,-12.62,65,-149.87,8.15,4.13,9.06,False
-111.81,-6.18,20,5.55,-0.74,2.7,-14.1,-48.21,-48.14,-13.36,265,-229.87,6.65,4.31,,True
8.19,-0.57,20,8.75,-3.88,-5.12,-5.49,-37.56,-68.14,-16.68,135,-134.87,8.25,4.03,,False
-219.81,9.36,0,0.62,-0.34,-5.74,2.25,-20.94,-22.14,-22.76,20,-18.87,0.54,8.19,9.58,False
-471.81,-3.84,20,9.4,5.7,0.78,-11.07,-36.06,-48.14,-13.08,55,-229.87,9.75,4.39,,False
-231.81,8.58,2,0.33,-0.62,-10.58,2.28,-22.44,-26.14,-20.74,28,-27.87,1.73,8.36,,True
-471.81,-6.45,20,10.05,2.64,2.68,-16.26,-46.11,-28.14,-12.76,265,-79.87,6.35,5.13,,True
-234.81,11.52,2,0.04,2,-8.44,4.32,-22.56,-26.14,-26.58,27,-19.87,0.45,8.96,10.44,False
-171.81,-0.42,20,7.95,-3.16,-2.26,-11.43,-40.41,-68.14,-11.96,85,-149.87,6.3,4.48,10.66,False
-333.81,11.43,2,0.98,4.64,-5.76,1.89,-23.46,-22.14,-20.92,35,-26.87,0.25,9.17,11.97,True
-21.81,-3,20,5.55,0.3,1.06,-7.62,-38.46,-68.14,-18.24,10,-134.87,9.75,6.1,,False
-471.81,-4.32,20,8.7,-1.02,2.46,-11.61,-38.01,-48.14,-17.92,190,-59.87,7.95,3.68,,False
-225.81,9.93,2,0.91,-1.22,-5.9,2.61,-21.54,-22.14,-21.2,20,-13.87,1.89,10.3,,True
-306.81,7.77,2,0.69,1.16,-8.92,2.16,-22.62,-18.14,-22.9,29,-37.87,1.33,8.01,,False
-546.81,0.15,20,5.95,4.32,0.5,-9.42,-37.11,-48.14,-14.08,95,-74.87,7.6,5.15,10.05,False
-576.81,-4.14,20,8.05,5.5,3.26,-15.99,-44.46,-48.14,-10.68,235,-34.87,6.8,5.54,,True
-255.81,11.25,2,0.28,-0.32,-6.38,0.84,-22.08,-22.14,-21.66,26,-11.87,1.61,8.1,10.85,False
-222.81,10.26,2,0.77,-0.36,-10.34,0.12,-23.28,-26.14,-24.96,66,-38.87,1.58,9.69,,True
-291.81,-5.01,20,5.2,1.64,2.26,-10.65,-40.11,-28.14,-14.58,235,-59.87,8.35,6.49,,False
-486.81,-8.04,20,9.55,0.92,5.38,-14.28,-48.06,-48.14,-10.18,390,-179.87,5.05,2.79,9.39,False
-51.81,-5.1,20,5.15,-0.38,2.98,-12.24,-40.86,-48.14,-16.06,25,-34.87,6.4,5.84,8.91,False
-141.81,-5.55,20,8.85,-1.32,1.52,-14.88,-39.66,-68.14,-11.44,350,-64.87,7.45,4.75,,True
-366.81,4.38,20,5.05,1.48,-0.38,-4.26,-38.76,-28.14,-12.44,85,-19.87,12.8,3.98,9.64,False
-411.81,-6.96,20,8.65,1.88,1.9,-15.24,-44.61,-28.14,-12.64,285,-179.87,10.1,3.34,,False
-111.81,-2.4,20,6.4,-2.42,2.56,-13.95,-48.06,-68.14,-10.8,200,-199.87,6,3,,True
-396.81,-5.58,20,6.55,0.38,5.5,-14.88,-48.81,-28.14,-9.4,265,-19.87,7.4,4.12,,True
-288.81,9.39,2,0.35,-0.44,-6.32,6.33,-23.58,-22.14,-22.72,1,-41.87,0.84,11.66,10.96,False
-441.81,-2.01,20,5.75,-2.26,1.48,-13.2,-46.41,-48.14,-11.54,60,-159.87,5.85,3.27,12.72,True
-471.81,-9.78,20,9.8,1.84,5.12,-11.55,-46.86,-28.14,-12.7,340,-29.87,8.4,2.89,12.62,True
-276.81,-4.44,20,8.5,1.58,2.56,-13.83,-42.51,-28.14,-10.96,385,-204.87,14.9,7.03,10.18,False
-531.81,-2.28,20,5.55,-0.86,-2.54,-10.38,-39.51,-28.14,-14.44,20,-144.87,6.4,5.77,9.23,False
-330.81,11.25,2,0.59,1.28,-11.78,4.29,-22.02,-22.14,-24.56,31,-39.87,1.56,8.53,,False
-237.81,9.12,2,0.73,6.82,-6.88,4.23,-22.71,-26.14,-20.98,16,-29.87,1.79,9.93,,True
-486.81,-2.7,20,8.55,-1.24,-1.02,-11.67,-38.46,-48.14,-13.42,75,-224.87,8.35,4.06,9.29,False
-243.81,8.94,2,0.4,6.26,-9.12,1.11,-22.11,-26.14,-22.3,12,-38.87,0.57,8.89,10.12,False
-228.81,8.52,2,0.43,2.12,-7.26,5.4,-22.29,-26.14,-23.5,23,-5.87,1,8.79,10.76,True
-471.81,-1.92,20,6,-0.46,1.66,-6.87,-46.71,-48.14,-13.38,10,-199.87,6.8,4.74,,True
-471.81,0.33,20,9.3,-1.28,2.48,-10.89,-43.11,-18.14,-12.12,5,-164.87,7.95,5.52,11.12,True
-234.81,16.5,2,0.58,-0.78,-9.28,7.71,-21.21,-26.14,-21.12,2,-11.87,0.12,9.5,10.06,False
-297.81,7.77,2,0.46,-0.06,-6.9,3.66,-21.69,-22.14,-20.9,19,-24.87,1.5,8.49,10.9,False
-141.81,-5.34,20,7.8,-1.82,1.34,-2.34,-38.76,-48.14,-12.36,70,-124.87,7.55,7.04,10.19,False
-426.81,-3,20,7.3,-1.6,-1.66,-10.5,-36.66,-28.14,-15.6,280,-84.87,14.75,4.71,10.48,False
-249.81,17.88,2,0.15,-0.78,-7.96,3.39,-22.74,-26.14,-23.1,40,-16.87,1.77,9.26,10.72,False
-231.81,11.22,2,0.34,-0.5,-6.66,8.4,-22.29,-22.14,-22.22,20,-8.87,1.04,10.58,10.08,False
-270.81,7.92,2,0.53,-0.42,-7.4,7.77,-22.11,-22.14,-20.5,18,-0.87,1.43,8.45,10.57,False
-267.81,8.64,2,0.5,0.64,-14.42,7.59,-22.32,-22.14,-21.02,25,-19.87,0.85,8.77,,False
-225.81,8.28,2,0.74,0.72,-6.92,5.28,-20.85,-22.14,-22,1,-16.87,0.95,8.96,,False
-156.81,0.57,20,7.75,-2.44,2.7,-11.94,-39.06,-48.14,-14.96,35,-159.87,8.7,5,9.57,False
-171.81,11.52,20,6.15,-1.52,2.06,-11.07,-42.21,-68.14,-14.66,60,-224.87,8.9,4.48,,False
-81.81,9.36,20,6.65,-1.58,1.32,-6.78,-39.36,-48.14,-13.42,250,-149.87,8.05,4.5,9.87,False
-441.81,-4.11,20,10,-2.76,3.06,-14.43,-40.11,-48.14,-11.24,15,-189.87,6.15,3.5,11.51,True
-246.81,-3.03,20,8.6,1.12,2.78,-9.15,-39.36,-48.14,-13.14,20,-204.87,5.05,4.18,,True
-411.81,-5.13,20,9.3,6.82,2.54,-15.39,-42.96,-28.14,-11.38,185,-49.87,5.25,4.44,10.71,True
-231.81,14.46,2,0.89,-0.64,-6.6,3.66,-22.71,-26.14,-21.72,31,-26.87,0.73,8.19,,True
-516.81,-0.03,20,8.35,0.98,3.08,-8.13,-37.86,-28.14,-15.32,60,-64.87,6.1,7.27,10.72,False
-456.81,-6.42,20,7.9,-2.36,2.68,-11.4,-39.96,-48.14,-14.32,175,-134.87,11.6,4.58,,True
-291.81,-8.58,20,7.45,-0.54,-0.84,-13.29,-43.71,-48.14,-17.3,225,-14.87,6.4,3.61,,True
-261.81,7.59,2,1,-0.42,-6.34,-0.18,-21.96,-22.14,-24.82,30,4.13,1.02,9.7,10.21,True
-228.81,8.61,2,0.59,1.1,-13.54,2.25,-20.67,-26.14,-23.74,8,-33.87,1.43,9.22,10.8,True
-516.81,-3.87,20,6.9,7.34,1.82,-5.07,-39.81,-48.14,-16.92,150,-194.87,6.55,5.8,9.85,False
-297.81,18.42,2,0.88,0.82,-8.66,2.28,-23.13,-18.14,-24.44,6,-7.87,0.57,7.75,,True
-501.81,-3.96,20,6.15,3.42,1.72,-11.07,-41.91,-48.14,-20.86,165,-114.87,12.15,4.68,10.89,True
-96.81,-1.2,20,9.6,0.38,1.18,-13.95,-42.06,-48.14,-10.58,285,-104.87,9.45,2.78,11.82,True
-306.81,-6.9,20,6.65,-1.2,3.08,-13.02,-44.61,-48.14,-10.98,110,-139.87,6.3,3.64,11.97,True
-249.81,14.16,2,0.79,0.78,-11.02,2.34,-22.98,-26.14,-33.68,1,-22.87,0.26,7.92,,True
-516.81,2.31,20,9.8,1.44,3.16,-12.03,-37.11,-28.14,-13.82,370,5.13,6.35,3.96,,False
-456.81,9.09,20,7.65,0.36,3.76,-10.71,-44.01,-28.14,-10.44,240,-39.87,14.3,4.37,12.81,True
-234.81,9.51,2,0.43,-1.38,-7.36,0.36,-22.05,-26.14,-21.32,22,-15.87,1.61,8.25,,True
-51.81,-3.51,20,8.05,-1.84,2.66,-11.88,-37.71,-48.14,-17.66,95,-89.87,7.6,3.9,10.32,False
-351.81,-4.65,20,7.55,-0.38,0.8,-13.74,-42.36,-28.14,-13.66,215,-99.87,9.85,4.38,11.75,True
-186.81,-4.74,20,6.65,-1.2,3.16,-4.65,-40.41,-68.14,-11.72,55,-74.87,6.2,3.72,,False
-324.81,11.16,2,0.85,-0.32,-6.76,2.13,-20.7,-22.14,-23.36,8,-28.87,1.62,8.44,,False
-249.81,10.56,2,0.48,-1.02,-6.46,7.14,-22.56,-26.14,-21.4,9,-5.87,1.16,8.11,11.49,True
-441.81,-0.09,20,6.1,-1.56,-2.1,-12.75,-47.01,-28.14,-11.9,200,-214.87,13.6,6.47,,True
-111.81,-6.12,20,8.05,-2.2,0.08,-9.42,-39.06,-48.14,-12.32,120,-89.87,8.8,3.93,,True
-261.81,-1.98,20,5.95,-0.2,-2.38,-2.43,-37.11,-58.14,-14.74,360,-99.87,7.55,6.77,9.7,False
-243.81,7.56,2,0.8,1,-6.8,0.51,-22.53,-22.14,-20.52,23,-32.87,1.84,8.61,12.2,True
-282.81,11.76,2,0.93,0.46,-6.54,0.72,-21.93,-18.14,-21.36,7,-6.87,0.81,9.45,12.38,True
-396.81,-5.61,20,6.55,0.62,2.08,-12.24,-43.26,-48.14,-12.1,230,-144.87,5.9,3.85,9.06,False
-240.81,8.52,2,0.17,0.06,-5.68,1.11,-23.07,-26.14,-22.6,3,-21.87,0.79,11.69,,True
-222.81,10.35,0,0.13,4.78,-5.44,1.98,-23.73,-22.14,-20.06,23,-13.87,0.18,8.12,10.18,True
-486.81,7.47,20,6.75,-0.04,-0.84,-11.31,-39.66,-48.14,-13.1,205,-44.87,9.1,4.11,,False
-252.81,7.8,2,0.62,-0.54,-7.24,7.47,-23.28,-26.14,-21.52,11,-34.87,0.95,9.53,12.61,True
-240.81,13.95,2,0.54,0.24,-9,2.31,-22.11,-26.14,-25.08,8,-7.87,0.17,10.69,,False
-111.81,-0.06,20,5.3,0.56,-0.2,-2.28,-36.06,-68.14,-14.44,30,-59.87,7.85,5.51,9.94,False
-486.81,1.74,20,5.6,1.8,-1.44,-0.99,-35.16,-48.14,-18.42,140,-179.87,6.8,9.84,,False
-303.81,8.88,2,0.72,3.34,-7.66,0.24,-22.62,-18.14,-20.6,15,-41.87,1.55,8.2,10.53,False
-258.81,8.1,2,0.52,-0.54,-5.62,2.85,-23.16,-26.14,-24.6,8,-43.87,1.83,8.73,,True
-273.81,6.75,2,0.53,5.56,-6.2,3.81,-23.46,-22.14,-26.32,3,-17.87,0.1,8.59,11.39,True
-234.81,9.12,2,0.42,5.26,-9.28,0.72,-22.08,-26.14,-22.2,15,-21.87,1.96,10.64,11.69,True
-381.81,-5.58,20,6.45,2.46,0.2,-8.76,-44.31,-28.14,-13.32,195,-84.87,10.4,3.38,11.03,True
-246.81,13.08,2,0.92,-0.4,-5.98,0.87,-21.15,-26.14,-21.2,40,-35.87,1.89,8.78,,False
-303.81,10.05,2,0.81,3.5,-8.98,3.81,-22.89,-22.14,-20.48,58,-5.87,1.32,9.01,,True
-303.81,9.57,2,0.29,0.26,-10.46,-0.27,-23.85,-22.14,-24.86,20,-21.87,0.9,9.64,,True
-219.81,7.59,2,0.92,0.1,-6.5,0.39,-21.69,-22.14,-21.56,8,-39.87,0,14.06,,False
-441.81,-4.14,20,6.75,-1.68,1.28,-12.39,-41.91,-28.14,-15.08,65,-84.87,8.5,3.73,,True
-219.81,12.27,2,0.7,-0.08,-6.9,18.99,-23.43,-22.14,-22.26,48,-20.87,0.26,7.94,12.28,True
-240.81,10.29,2,0.29,1.36,-12.48,5.4,-22.11,-22.14,-20.76,33,-13.87,1.47,8.4,,False
-66.81,-3.9,20,9.3,-0.52,-0.14,-12.06,-36.96,-68.14,-12.48,295,-54.87,5.9,10.21,11.35,True
-324.81,11.94,2,0.69,6.8,-11,1.5,-22.44,-18.14,-29.64,6,-23.87,1.04,9.4,,False
-243.81,7.47,2,0.01,0.86,-9.96,1.11,-22.71,-26.14,-24.34,2,-21.87,0.11,9.31,9.52,False
-306.81,20.37,0,0.22,-0.1,-5.74,0.3,-23.04,-18.14,-21.18,2,-13.87,0.06,8.27,,True
-231.81,0.6,20,5.5,-2.76,-0.04,-8.94,-36.51,-68.14,-14.94,25,-114.87,9.3,5.11,,False
-237.81,9.75,2,1.07,-0.42,-7.76,2.19,-21.45,-26.14,-22.96,7,-30.87,0.63,8.78,10.03,True
-501.81,-7.05,20,6.8,-0.3,4.08,-13.62,-47.01,-28.14,-10.82,150,-144.87,11.1,3.78,11.74,True
-351.81,-2.61,20,7.3,-1.3,-1.24,-8.73,-36.96,-48.14,-14.06,100,-194.87,6.8,5.4,8.64,False
-219.81,11.01,2,0.79,5.84,-6.98,1.02,-21.93,-26.14,-23.24,18,-41.87,0.46,8.25,11.2,False
-81.81,0.57,20,6.9,-1.78,-1.64,-9.81,-36.06,-68.14,-18.24,60,-144.87,9.65,4.96,9.23,False
-228.81,8.88,2,0.94,2.42,-9.02,1.65,-21.96,-22.14,-23.52,5,-25.87,0.96,8.44,,True
-264.81,8.73,2,0.69,2.08,-6.22,0.36,-22.8,-26.14,-20.74,70,-36.87,0.99,9.62,12.75,True
-243.81,7.92,2,0.35,0.92,-9.18,2.19,-23.07,-22.14,-20.66,5,-8.87,0.04,8.09,10.22,True
-81.81,-1.38,20,5.5,-3.68,-1.42,-8.49,-38.46,-48.14,-14.58,90,-139.87,10.25,5.37,10.21,False
-246.81,8.28,2,0.71,0.92,-10.48,0.21,-22.89,-22.14,-20.76,5,-7.87,1.12,8.75,,True
-291.81,-7.29,20,5.5,1.54,3.5,-14.1,-47.01,-28.14,-11.9,390,-89.87,11.45,3.01,,False
-96.81,-1.2,20,6.3,-3.66,1.46,-8.1,-40.71,-48.14,-12.58,20,-154.87,5.75,3.93,10.72,False
-381.81,-0.42,20,5.1,-2.94,3.76,-14.55,-44.91,-48.14,-11.78,150,-44.87,10.5,6.54,,True
-486.81,-4.98,20,8.6,3.6,-0.26,-5.28,-38.91,-48.14,-13.08,50,-219.87,9.6,3.89,9.71,False
-258.81,12.99,2,0.65,1,-8.7,9.3,-22.83,-22.14,-24.94,54,-42.87,1.07,8.96,9.93,False
-546.81,-7.86,20,8.85,3.14,4.88,-9.3,-45.06,-28.14,-10.12,340,-74.87,9.5,2.54,9.73,False
-366.81,-5.58,20,6.45,-0.24,3.5,-10.14,-46.41,-48.14,-13.04,310,-79.87,11.6,3.98,11.92,True
-273.81,12.69,2,0.83,2.54,-5.68,3.09,-22.35,-26.14,-25.84,38,-32.87,0.22,8.03,,False
-261.81,7.77,2,0.46,1.3,-11.14,1.35,-22.89,-22.14,-21.84,13,-29.87,0.59,8.09,10.69,False
-243.81,17.85,2,0.8,-1.28,-7.88,10.59,-23.04,-26.14,-20.26,24,-5.87,1.48,7.81,,True
-441.81,-0.78,20,5.65,-0.68,0.2,-10.11,-38.46,-28.14,-17.3,240,-114.87,11.5,4.52,,False
-243.81,12.87,2,0.98,3.48,-8.12,0.09,-22.41,-22.14,-22.38,3,-13.87,0.76,8.03,,True
-381.81,-2.67,20,9.6,3,3.66,-13.62,-40.56,-48.14,-11.52,250,-124.87,7.55,4.14,,True
-261.81,-6.6,20,5.65,-0.24,2.72,-11.13,-46.11,-38.14,-13.9,390,-194.87,12.95,6.66,,False
-273.81,8.07,2,0.49,2.64,-6.14,1.62,-22.74,-22.14,-26.48,35,-22.87,0.71,10.78,,False
-261.81,12.78,2,0.48,0.96,-6.44,3.84,-21.27,-22.14,-22.4,23,-18.87,1.87,9.38,10.05,False
-273.81,9.66,2,0.68,1.58,-6.16,13.44,-22.23,-22.14,-20.92,6,-28.87,1.28,8.56,,False
-351.81,-2.94,20,6.1,0.98,0.06,-4.26,-34.71,-48.14,-14.82,130,-14.87,5.1,4.64,10,False
-219.81,13.05,0,0.78,0.38,-10.32,2.19,-21.39,-26.14,-20.68,7,-9.87,0.96,8.95,11.73,True
-237.81,9.03,2,0.86,4.52,-8.44,10.59,-20.76,-26.14,-22.22,19,-17.87,0.61,8.62,10.66,False
-249.81,12.48,2,0.03,-0.4,-8.94,0.72,-23.64,-26.14,-21.14,70,-16.87,1.83,8.72,9.8,False
-36.81,-7.26,20,7.45,-1.96,1.26,-13.38,-44.61,-48.14,-15.8,285,-194.87,6,7,,True
-228.81,9.15,2,0.14,0.82,-7.8,8.55,-23.7,-26.14,-21.44,20,-7.87,0.62,10.55,11.2,True
-246.81,6.6,2,0.76,0.86,-6.14,0,-23.58,-26.14,-20.54,42,-27.87,0.94,7.85,11.34,True
-228.81,9.72,2,0.49,1.54,-7.76,9.75,-21.27,-22.14,-22.06,2,-32.87,1.15,8.33,9.24,False
-171.81,2.79,20,6.95,5.72,2.88,-9.15,-43.11,-48.14,-14.56,360,-224.87,7.7,4.58,10.32,False
-258.81,6.57,0,0.9,0.54,-14.3,1.98,-23.1,-26.14,-20.8,50,-29.87,0.66,9.81,,True
-255.81,9.3,2,0.46,0.72,-8.6,2.31,-21.48,-22.14,-22.12,4,-41.87,1.79,8.59,9.53,False
-222.81,8.49,0,0.1,1.98,-9.64,5.04,-22.41,-22.14,-22.78,9,-35.87,0.39,9.49,,False
-471.81,-2.73,20,9.8,-1.5,4.54,-12.96,-41.31,-48.14,-10.68,165,-79.87,8.95,2.79,12.38,True
-321.81,0.3,20,6.5,-1.54,0.88,-3.33,-37.56,-48.14,-17.28,90,-124.87,6,5.36,,False
-231.81,-0.06,20,5.95,-2.98,1.92,-10.23,-40.86,-68.14,-13.54,95,-184.87,5.95,4.56,,False
-501.81,4.83,20,5.05,1.1,-1.78,-3.84,-36.36,-48.14,-20.38,340,-154.87,14.05,5.7,8.02,False
-96.81,-5.07,20,7.35,-1.82,1.48,-12.87,-42.06,-48.14,-11.86,200,-69.87,5.3,3.85,11.73,True
-516.81,-9.81,20,9.25,0.4,3.58,-12.45,-45.66,-28.14,-15.46,130,5.13,5.1,3.69,12.45,True
-336.81,1.92,20,5.5,-1.64,-1.12,-4.89,-36.81,-48.14,-18,120,-159.87,8.5,7.38,,False
-291.81,-2.7,20,7.4,2.3,2.8,-11.76,-41.91,-28.14,-14.62,165,-204.87,13.05,4.75,9.53,True
-306.81,-3.96,10,6.45,2.58,-4.64,-11.61,-37.26,-48.14,-18.26,260,-229.87,6.05,7.83,,False
-246.81,21.99,2,0.73,6.72,-6.82,0.21,-23.64,-22.14,-22.9,50,-31.87,0.31,8.97,,True
-306.81,-4.11,20,7.8,4.14,4.34,-15.54,-46.11,-28.14,-13.54,340,-144.87,8,3.14,,False
-396.81,-4.38,20,6.75,0.22,4.7,-13.92,-47.46,-48.14,-10.28,185,-129.87,9.4,4.13,,True
-336.81,9.57,2,0.67,-0.14,-5.62,1.14,-22.92,-22.14,-23.48,11,-25.87,0.39,8.55,11.95,True
-303.81,8.46,2,0.43,0.9,-9.98,4.77,-23.25,-22.14,-20.7,36,-40.87,1.56,8.36,,False
-321.81,-5.37,20,8.35,-0.64,4.44,-11.01,-45.51,-48.14,-11.28,245,-54.87,7.4,5,,True
-309.81,11.79,2,0.76,1.7,-9.18,0.93,-21.63,-22.14,-21.16,5,0.13,0.63,8.04,,False
-351.81,-1.2,20,7.25,1.06,2.76,-13.35,-43.56,-48.14,-15.2,300,-214.87,7.05,3.89,9.32,False
-501.81,-8.07,20,8,1.16,3.06,-11.01,-43.56,-28.14,-11.5,215,-39.87,6.9,4.93,10.78,False
-216.81,13.41,2,0.6,-0.4,-6.58,2.25,-21.6,-26.14,-29.2,4,-5.87,1.13,8.51,11.21,True
-315.81,8.1,2,0.53,1.06,-6.54,6.66,-22.56,-22.14,-23.9,5,-39.87,1.64,10.83,10.82,False
-321.81,0.06,20,8.4,-1.44,2.14,-12.18,-38.46,-48.14,-12.66,280,-199.87,9.45,5.81,9.49,False
-126.81,-3.78,20,8.85,-1.8,3.42,-12.9,-39.51,-68.14,-13.5,335,-139.87,7.75,5.15,12.73,True
-456.81,-1.11,20,6.7,-0.42,0.64,-12.21,-38.76,-48.14,-12.52,240,-49.87,9.5,5,9.24,False
-285.81,7.5,2,0.52,1.16,-6.18,4.95,-23.61,-18.14,-20.96,51,-12.87,1.08,9.57,,True
-276.81,-6.27,20,8.05,0.68,2.9,-11.28,-39.66,-28.14,-18.52,220,-134.87,7,5.77,,False
-273.81,7.11,2,0.45,5,-5.86,1.71,-23.19,-26.14,-21,72,-12.87,1.04,8.62,11.45,True
-36.81,1.59,20,5.1,-2.18,-1.22,-0.09,-37.56,-48.14,-16.6,165,-189.87,11.3,6.95,8.65,False
-366.81,7.05,20,8.95,-1.18,1.68,-1.05,-37.41,-48.14,-12.18,150,-159.87,5.55,4.78,9.93,False
-333.81,9.3,2,0.94,-0.2,-8.06,13.02,-22.29,-22.14,-20.92,32,-22.87,1.39,9.31,,True
-219.81,11.88,2,0.22,-1.7,-7.22,11.22,-22.38,-26.14,-21.66,7,-8.87,1.77,8.76,11.41,True
-333.81,7.26,2,0.73,-0.22,-6.46,3.9,-22.02,-22.14,-25.22,21,-9.87,1.39,8.64,11.11,False
-96.81,-4.68,20,5.85,-0.44,2.84,-2.46,-45.21,-68.14,-13.88,345,-194.87,7.55,3.98,,True
-252.81,7.56,2,0.77,1.58,-5.68,0.81,-22.62,-22.14,-21.14,19,-38.87,0.78,8.89,,False
-546.81,-2.49,20,8.25,1.52,2.06,-16.32,-44.16,-48.14,-25.18,370,5.13,11.15,4.49,11.81,True
-246.81,9.63,2,0.46,0.42,-9.38,3.72,-20.79,-26.14,-26.26,33,-3.87,1.3,12.98,,False
-267.81,8.4,2,0.05,-0.02,-7.3,1.98,-22.95,-22.14,-22.22,54,-14.87,1.4,9.04,10.2,False
-231.81,12.15,2,0.02,1.24,-10.24,3.63,-21.27,-22.14,-22.4,3,-10.87,1.26,10.53,9.94,False
-306.81,-3.84,20,8.2,0.22,4.92,-15.09,-46.56,-48.14,-12.32,250,-44.87,6.8,3.29,,True
-258.81,12.78,2,0.72,0.56,-5.82,7.5,-22.62,-22.14,-23.04,15,-17.87,1.33,8.82,,True
-306.81,-5.1,20,6.25,0.26,3.68,-6.66,-48.96,-48.14,-10.32,305,-9.87,6.1,4.24,,True
-264.81,29.82,2,0.52,2.58,-8.02,0.21,-23.31,-26.14,-23.9,48,-31.87,2.09,8.12,11.53,True
-561.81,-2.46,20,5.6,-2.78,0.12,-9.03,-42.06,-48.14,-13.44,20,-154.87,10.1,4.26,,False
-243.81,7.44,2,0.6,-0.32,-6.62,2.19,-23.49,-22.14,-24.06,7,-14.87,0.6,9.77,11.25,True
-351.81,-3.3,20,5.7,1.12,3.9,-13.02,-50.16,-28.14,-11.6,390,-34.87,12.5,2.68,,True
-333.81,7.89,2,0.67,1.74,-12.82,5.43,-22.83,-22.14,-21.72,41,-31.87,1.62,8.28,,True
-273.81,12.51,2,1,0.08,-10.02,1.08,-21.69,-22.14,-25.7,4,0.13,0.18,8.25,11.08,True
-111.81,7.11,20,7.25,2.6,1.02,-8.31,-37.41,-68.14,-13.84,10,-179.87,6.05,4.7,9.42,False
-96.81,1.89,20,6.55,3.46,2.96,-12.54,-39.81,-48.14,-16.94,365,-99.87,10.05,4.03,8.8,False
-255.81,8.13,2,0.99,0.76,-7.62,-0.51,-23.28,-22.14,-21.54,58,-7.87,1.14,8.05,,True
-156.81,-1.29,20,6.9,-1.66,1.1,-5.82,-37.26,-48.14,-16.6,295,-174.87,11.2,4.62,10.56,False
-246.81,5.61,20,5.8,-2.08,-1.46,-5.97,-36.66,-68.14,-17.2,265,-214.87,13.3,6.39,9.79,False
-309.81,7.17,2,0.74,0.78,-7.5,0.78,-23.49,-22.14,-25.32,39,-41.87,1.32,8.25,11.42,True
-51.81,-3.36,20,9.85,-1.02,1.76,-6.66,-43.11,-68.14,-10.98,380,-189.87,6.5,3.49,11.87,True
-300.81,7.95,2,0.78,-0.34,-9.06,2.25,-23.34,-22.14,-22.1,15,-42.87,1.52,9.66,,True
-237.81,10.56,2,0.94,3.3,-9.18,0.39,-22.5,-26.14,-23.94,16,-35.87,0.76,8.05,11.04,True
-273.81,7.89,2,0.69,5,-6.42,-0.27,-22.89,-22.14,-20.86,12,-17.87,2.08,8.58,,True
-276.81,-2.88,20,8.45,-3,2.34,-2.43,-37.26,-28.14,-14.22,10,-149.87,8.4,4.15,,False
